timestamp,name,account_balance
1611,user1811,87271
1990,user1009,820682
1038,user1209,305133
123,user1744,740903
259,user929,297644
1775,user804,644880
1594,user1711,-190763
283,user1000,-180899
784,user1023,330622
515,user1685,525064
1233,user1963,-65288
981,user405,666608
1119,user162,928582
342,user913,-85077
1149,user321,580148
980,user239,827005
1351,user873,277297
1760,user1689,-2594
1084,user407,691680
363,user643,-106917
805,user1940,-39060
808,user412,186733
695,user706,323717
1416,user67,-95728
615,user1591,994109
835,user800,168724
386,user292,851650
825,user672,922679
971,user1873,201156
208,user1827,400774
1257,user1191,-35660
694,user732,422153
1178,user1886,912805
1907,user1650,498931
432,user627,565602
1590,user599,-186523
474,user358,240494
186,user1816,830079
1682,user55,-89872
1430,user345,744587
1312,user775,104935
766,user564,29334
1196,user51,588739
1808,user564,478697
720,user256,967520
699,user657,203092
79,user1251,746220
920,user359,-124425
876,user1659,774894
1132,user1564,524450
211,user1190,234139
1309,user914,-129208
1190,user1490,340012
1567,user51,300696
504,user1061,950747
628,user331,140867
1123,user762,336918
519,user370,670120
1069,user292,615590
1812,user948,-118518
905,user1892,-87476
490,user1755,791753
101,user396,170801
1097,user510,803874
1783,user1893,814989
1289,user1107,-81467
1083,user89,461393
816,user1982,900655
552,user1020,307540
861,user829,71431
1577,user1693,388955
732,user1419,121572
1603,user1227,600004
1847,user268,680851
606,user1138,-19592
830,user1427,541426
913,user1950,769091
1838,user1511,-108166
826,user814,117265
1064,user183,824933
353,user387,460116
1066,user1510,553203
409,user791,626411
1436,user1214,767659
259,user1058,980678
1043,user550,534662
796,user1599,614355
367,user1858,-114707
1982,user1997,759713
814,user1325,308059
344,user1215,266988
1292,user35,817570
739,user996,106336
1857,user542,992425
598,user766,614909
683,user254,174781
1496,user86,146313
1135,user1754,81106
459,user1074,252454
0,user1657,631829
941,user1030,533234
610,user1506,209061
524,user1356,89886
1762,user1084,459008
1354,user257,33217
518,user1253,828687
327,user281,195728
21,user138,688302
1310,user1145,212931
1998,user724,367214
1262,user1631,995404
1404,user1577,976084
1926,user1608,626009
1952,user504,625660
1997,user1844,466429
1502,user637,188962
1194,user990,730819
1709,user332,884130
1027,user1834,870746
1227,user1326,83144
1251,user888,-193840
59,user221,710423
536,user344,224519
250,user555,-7761
712,user250,75404
992,user327,799675
1598,user1666,-3422
1599,user1028,120912
811,user1798,372495
641,user320,983566
648,user572,760573
1981,user805,256319
1879,user399,456781
843,user1957,183495
1701,user607,239710
555,user309,808401
1899,user1586,186261
1258,user763,-195022
1249,user401,71670
1117,user1166,199997
1161,user858,831236
1645,user1853,-104008
138,user1649,962941
567,user1024,-11195
1273,user559,515117
1652,user62,663110
1508,user781,449787
1963,user1779,66484
1846,user774,182920
988,user1233,467161
89,user1192,714356
1326,user81,873108
1040,user1036,837045
1221,user1920,590702
1169,user245,394328
1610,user319,460971
712,user1432,360779
1155,user1360,207203
392,user333,-36375
1397,user1803,594543
331,user837,562959
566,user1486,126609
1588,user1073,622553
1560,user1715,618324
108,user178,692963
309,user1247,-114933
944,user1429,654499
1884,user1394,492735
224,user543,939505
1868,user802,-174178
1847,user1991,185038
1486,user911,507236
104,user70,376999
1375,user1194,288845
1174,user941,-87232
1385,user1322,995006
178,user1441,51876
602,user233,826360
1355,user1659,27097
1868,user108,538926
1287,user323,465211
1742,user724,615986
1295,user1494,93904
1292,user666,812888
1564,user953,603403
1009,user79,396346
912,user1088,514973
1158,user727,650470
1901,user1658,108133
1987,user615,-142820
1003,user1972,461025
129,user632,793816
784,user1646,649984
225,user1048,860851
493,user1492,169852
1439,user261,318667
1305,user350,471223
319,user1714,505562
977,user1158,426958
918,user1450,134750
702,user670,54930
1206,user220,72653
1395,user910,397319
347,user1167,-177407
479,user728,62313
552,user1650,158748
679,user1196,940295
997,user1281,-197568
890,user1048,426229
627,user328,-94578
152,user42,165149
1118,user821,204147
1429,user323,278345
343,user44,233660
998,user1096,653268
1294,user168,169554
1211,user360,50828
847,user232,119604
1088,user1529,736703
1339,user1655,786071
1252,user1298,745301
1167,user422,184243
817,user1803,890311
1488,user122,573886
1634,user110,144930
1143,user1062,310722
1502,user1803,-17768
1168,user1995,-110724
1717,user223,815418
749,user215,963288
1601,user1889,8289
281,user394,763241
60,user330,570086
1786,user152,272182
1294,user862,806030
1900,user201,-11031
1730,user912,253484
572,user1679,997366
1741,user1338,786361
678,user661,375940
1706,user626,880492
1645,user1879,92773
1233,user1278,849144
1782,user950,-193971
793,user994,60141
977,user1157,284709
1704,user38,612622
835,user1484,583317
862,user647,-51887
215,user1416,571256
931,user1242,99393
1412,user208,611655
892,user1436,572961
1638,user51,121774
1886,user1733,496926
754,user1412,968940
1941,user1237,561507
891,user1875,-11178
237,user641,207441
90,user157,196404
1907,user1239,254809
1084,user881,963736
1932,user1526,289623
129,user286,100889
869,user234,958392
999,user1466,579548
1472,user1394,211004
1692,user144,520337
184,user1300,342718
289,user523,833154
1323,user1122,493529
1769,user454,380851
750,user273,661094
83,user1501,175489
1459,user878,327272
1481,user1918,765901
580,user1930,362038
1917,user1512,733408
163,user1929,93584
571,user1697,-10752
1920,user329,691115
1661,user1229,333764
1743,user1204,427091
1724,user758,827857
1998,user1329,380578
266,user1043,784215
1449,user1966,554628
487,user512,189518
450,user158,902199
135,user1672,8700
1323,user994,694822
925,user893,451526
1042,user1128,929792
611,user7,567937
422,user1786,525764
1859,user1185,510554
441,user1562,572451
78,user555,580999
337,user1526,739423
1921,user1688,117449
1316,user1219,304728
229,user416,1888
88,user955,96884
1031,user1037,35739
59,user1418,518760
1028,user1844,507141
1610,user740,57107
980,user1148,673150
523,user1933,-77325
690,user428,322973
503,user417,80353
1929,user1570,159536
1114,user1932,885187
787,user686,222803
101,user355,704040
771,user1781,188168
777,user1272,895514
1539,user360,848670
842,user1340,638814
1726,user463,-41933
311,user1486,-99545
951,user1097,534150
1358,user1417,48218
193,user363,283722
1370,user1327,43186
1878,user203,852738
1719,user1194,472921
1485,user461,406354
1767,user1098,231396
888,user1587,-68523
92,user410,42677
785,user1899,534275
242,user196,139969
1996,user1257,500079
1834,user946,897794
1965,user1990,782428
115,user967,103183
171,user1276,867598
31,user1319,318072
1333,user536,823471
1643,user1975,690653
1828,user1639,531951
52,user1671,252141
274,user566,-133808
1205,user1868,188598
1792,user1606,888252
351,user1695,550342
1161,user258,-44378
1678,user523,998110
744,user394,492996
595,user649,943807
1847,user1663,936555
1740,user727,941981
1926,user1978,-176232
1490,user567,811760
724,user38,855254
1131,user981,717450
1047,user1261,612086
1968,user1013,532815
617,user737,-15606
577,user1698,380188
404,user528,-162950
346,user155,357861
1321,user135,279947
403,user1491,937126
244,user831,247002
69,user1115,455543
1607,user2,105689
621,user1839,-149571
212,user354,625515
1409,user1182,-98597
595,user1444,588754
838,user1702,953526
228,user574,-187071
3,user969,953609
1928,user1415,598382
143,user495,575290
1706,user1060,798558
1913,user165,540519
61,user1630,749203
1021,user1105,364103
1378,user595,443355
68,user0,351863
1297,user1011,653768
841,user1307,-131031
1324,user1080,264710
1009,user1744,220156
623,user364,54048
1898,user300,126573
1169,user1879,711518
306,user1746,373257
1232,user1775,225021
253,user270,966212
1298,user346,823455
1855,user300,998157
552,user99,-70296
1682,user100,-130874
1639,user959,932874
1278,user44,717221
893,user1035,-78541
1261,user99,209855
623,user448,404011
615,user850,-4801
923,user748,807565
1512,user1715,583463
80,user1390,-128799
1524,user1228,201709
218,user1534,-59425
1608,user628,968351
658,user47,948174
259,user1890,535012
1157,user1432,730830
414,user1254,249999
1678,user1500,676302
383,user183,-18713
451,user352,190492
1153,user1110,995506
370,user297,-5931
1214,user339,358003
373,user1970,598085
995,user159,299740
634,user1932,310452
187,user707,-131319
1934,user468,612900
125,user663,-65172
1217,user1510,266884
1148,user240,175700
1052,user172,209269
1706,user827,891174
1112,user1387,283259
1283,user1436,432194
1896,user1935,28650
1641,user1091,-28555
1523,user1373,-172172
792,user1313,203061
1777,user53,615732
74,user312,788268
508,user1603,543565
133,user1081,-167876
1214,user521,687096
1424,user559,7207
463,user1025,-157731
1975,user331,999787
1450,user1842,-37352
1441,user624,505102
730,user1148,629440
1598,user899,743896
1767,user1077,816282
986,user466,513117
466,user1270,531813
1922,user1907,917290
693,user1634,836924
188,user1322,33382
357,user1648,-27019
1997,user1459,-167012
1844,user217,411074
668,user270,855980
1812,user834,-114165
418,user1383,881986
1793,user1858,518254
1745,user180,628858
1198,user1764,625695
825,user237,-127659
796,user10,501246
1241,user682,-199329
471,user1494,532919
895,user1494,817510
576,user144,320577
879,user741,566159
1699,user1716,-166811
774,user1988,113420
1347,user1362,428534
1700,user165,894636
1509,user1055,15254
1325,user375,751869
1838,user236,702140
1256,user1244,450941
1908,user17,97068
298,user1883,-35843
219,user1513,228190
1900,user1300,748786
1211,user944,-198586
1793,user114,971328
276,user1822,215867
540,user1437,441130
1978,user887,696829
1010,user1366,-75778
1755,user1082,903401
680,user854,570538
1032,user235,549405
1407,user1053,62371
359,user1638,-128399
435,user1233,923467
1567,user267,700295
1615,user235,454759
1496,user871,319637
1976,user1056,857524
1894,user1396,-161544
282,user840,917684
799,user1247,836177
1070,user928,234821
915,user922,-183856
1327,user1303,523945
471,user1651,188102
4,user1583,-103851
1029,user1477,770437
937,user688,470920
1536,user59,449841
973,user324,213030
1529,user950,643167
1048,user1958,304261
1810,user1768,598874
386,user360,233682
924,user144,314875
1266,user487,434263
1947,user1689,197950
404,user847,113125
160,user1878,-187566
283,user1567,454044
435,user1243,68068
928,user26,216135
997,user1284,925238
311,user1188,-177981
393,user1543,647401
1967,user1864,628465
1763,user1445,572839
1661,user1064,-134380
692,user1667,393098
777,user194,512378
939,user1273,-29231
842,user1866,875473
1025,user82,-61967
1101,user1527,134290
154,user1958,694462
1395,user1838,901733
895,user758,216388
818,user296,426371
257,user852,857778
1291,user1267,374574
1379,user1179,714293
1733,user274,665023
594,user834,838660
578,user556,890875
1670,user608,903013
1706,user114,797325
246,user1656,502866
1634,user1482,465793
999,user1053,962824
967,user1549,-4189
1727,user15,444994
1493,user1088,922223
276,user1002,382134
886,user1041,558118
850,user1763,251209
244,user627,160245
1137,user729,201497
1019,user1028,645505
1608,user1734,-122712
698,user1760,838853
1136,user1234,269150
731,user881,947460
1158,user80,-75536
1610,user1015,429724
336,user1524,204505
489,user1470,520482
285,user1651,662025
1470,user1866,366664
992,user257,-163022
1303,user126,699851
1873,user1310,599860
995,user370,643255
140,user682,355451
323,user613,-181976
1217,user302,711818
1460,user225,720540
954,user198,231240
271,user31,704098
792,user426,161220
592,user663,563709
806,user24,608689
40,user1629,276638
1850,user1640,141169
162,user189,747406
932,user964,549444
852,user1130,566337
1460,user7,-154572
1813,user934,423445
872,user1638,137667
241,user1622,549806
229,user870,-77297
1011,user1162,784617
78,user498,492206
430,user506,703177
921,user425,676067
1623,user267,278060
295,user1617,208698
1870,user358,-5661
1308,user1780,460174
1264,user1904,17465
1953,user1400,-182198
1193,user649,674752
4,user1968,268073
818,user987,914946
1076,user495,-150056
391,user1230,643712
1959,user359,450784
1722,user413,823876
770,user1006,515941
226,user1786,358667
1893,user457,-91980
1570,user1282,710076
21,user486,222552
1199,user1664,145611
719,user575,-183696
1340,user437,257885
154,user758,478070
1140,user449,402447
1163,user871,702212
1335,user123,837175
831,user1033,452215
1591,user181,509813
175,user377,-137952
562,user682,-4294
750,user1816,-141077
1730,user356,668914
424,user1736,17362
1625,user1832,128206
1746,user1766,-92870
1031,user630,443976
1763,user567,-78346
323,user1019,38788
1850,user264,101071
1845,user1919,604416
952,user1876,-81837
88,user1317,503024
880,user1851,-52635
1376,user152,486024
1051,user175,-177573
455,user1552,412609
1644,user1486,930981
527,user88,895247
530,user1736,410697
798,user11,-176967
578,user1601,825471
285,user349,642412
992,user754,325703
1049,user199,130510
1456,user304,171400
691,user1376,961810
1544,user1032,723026
677,user1026,842916
636,user618,322799
946,user113,418973
418,user28,538777
736,user1014,320815
336,user1939,399383
865,user146,321713
1565,user839,980840
1184,user1587,799796
1991,user1978,171238
459,user1014,827779
1117,user726,691916
34,user1741,539809
735,user1381,37896
1129,user662,341639
1078,user1203,230058
345,user1005,441412
1656,user1339,965348
1236,user523,-73916
1880,user1701,235895
796,user795,528860
949,user261,-25792
332,user1611,700218
765,user955,307072
1751,user1026,311865
1378,user1952,339128
609,user1671,809395
1214,user216,-112245
725,user457,-100204
1668,user186,-90799
456,user443,-134639
293,user1192,-86406
1271,user1712,266631
907,user1493,783701
1939,user1664,167828
806,user795,549860
694,user677,185880
1084,user553,449753
1071,user1454,284746
950,user1206,138478
533,user1602,311249
25,user1295,471439
424,user696,701622
1450,user497,623890
1873,user1716,672099
291,user1924,105771
631,user1155,71546
596,user1138,772347
1401,user1641,971626
812,user278,604923
1563,user1423,530281
575,user584,783099
1659,user316,712329
515,user632,899463
1709,user459,617363
1426,user1042,229204
1286,user1089,856298
1949,user185,558889
899,user1459,-87583
1971,user1373,571067
1365,user1290,273370
1788,user1382,736388
1674,user740,852421
1336,user1971,-69570
843,user445,297798
708,user2,785250
1574,user1077,695796
1354,user1291,-108318
1990,user470,-49886
1372,user1435,312163
1889,user96,475070
1941,user1442,97155
1032,user399,320806
1425,user1084,991098
1150,user443,642832
1358,user1166,731586
1046,user1136,758601
1989,user1269,500086
362,user1202,900044
736,user130,732874
820,user1195,430606
1724,user1130,781209
1988,user1739,69310
684,user1514,852650
815,user1388,120120
922,user588,-175247
1858,user848,641637
1817,user730,206946
206,user1276,39011
1373,user358,257244
1991,user1785,-78984
1170,user657,317680
619,user404,13630
1732,user1398,224572
1411,user521,107352
465,user1979,872993
117,user21,896737
322,user1451,591662
1628,user255,820690
577,user1221,470269
1942,user1722,-71196
1175,user1528,-83628
500,user176,29213
1769,user917,173150
1602,user488,-154743
1297,user527,154662
655,user1238,892579
1034,user1575,816310
279,user1720,-137331
1245,user451,579055
965,user1695,158446
861,user1958,980456
843,user1376,925264
390,user677,-146614
704,user532,294783
142,user1561,866490
1338,user481,899455
1247,user733,527662
104,user1550,69101
1535,user316,415055
1150,user1699,62811
563,user1020,177257
1638,user450,-89006
1132,user795,874946
189,user570,182973
1165,user593,806746
1894,user1654,424576
690,user325,288929
1099,user675,306395
1656,user750,557484
966,user1613,985826
1747,user1735,141128
10,user1231,579942
1970,user1494,304703
670,user885,597350
1738,user1229,245158
1475,user357,812945
914,user856,154567
1647,user1060,521715
1679,user1890,516716
171,user1960,741188
842,user972,63180
1790,user998,536935
131,user931,717468
1760,user956,125038
1102,user238,587148
1915,user572,820265
1647,user1573,767560
1523,user1189,753005
101,user1315,107929
163,user1412,11177
1454,user1649,970574
1737,user151,485192
604,user660,700621
72,user1868,393139
1823,user182,413918
314,user1857,3823
941,user1435,495938
1463,user1575,987826
1425,user333,675648
1925,user115,308219
425,user1416,306380
1011,user41,782331
202,user580,-151493
743,user12,53312
1213,user648,692377
832,user1631,316512
1679,user384,617829
1387,user1666,995187
962,user1322,199791
1031,user973,489736
177,user376,672098
1860,user428,73362
1678,user1458,395122
730,user1965,-165823
1490,user1213,-14437
1553,user1339,556611
217,user1599,-34025
619,user18,365507
884,user133,84440
34,user1226,987479
668,user944,997904
848,user510,323400
48,user1652,682554
465,user326,932492
1543,user998,-97291
602,user935,89017
1627,user1938,52655
1955,user1921,686458
75,user521,892582
1788,user919,474489
112,user100,-60
753,user582,749644
806,user643,25225
1545,user1924,-67655
752,user1126,734199
586,user719,665068
1724,user879,581936
1139,user433,561613
394,user1497,117909
1838,user218,-42743
934,user1509,300935
74,user1885,928998
694,user1506,-32588
645,user911,593825
1106,user1400,555929
1546,user1381,933527
1293,user1255,56549
1015,user1825,397534
885,user1918,107862
1292,user1583,240689
1203,user1802,541739
1682,user1358,818696
1059,user1890,191689
1683,user1040,-137908
1236,user805,-103814
1409,user1882,349213
245,user632,278001
294,user278,453045
217,user1386,798964
712,user1771,63635
745,user383,-85429
1063,user1269,732161
355,user104,983797
1005,user1896,725176
506,user11,39352
1559,user1007,634379
1287,user222,487735
852,user1976,873172
884,user1862,968319
1042,user1716,174097
611,user659,-62574
1647,user875,691189
1586,user1851,697802
1316,user1858,532223
181,user1473,762568
555,user1552,99995
1510,user1799,825338
1364,user1407,54976
1160,user1840,397952
1551,user842,857964
169,user1988,-98303
595,user305,92484
829,user1852,66095
294,user1973,647205
576,user113,-56701
1730,user970,875658
799,user320,-172676
1244,user1353,412374
601,user1483,912114
1326,user704,976467
1658,user1168,104210
443,user1279,697170
1744,user1879,911551
328,user1652,281861
1103,user848,-57897
1843,user766,81400
1817,user50,-27757
626,user409,620704
1611,user711,342513
1520,user1438,475492
316,user694,315543
1893,user1485,761107
1815,user1113,34605
289,user1792,683830
147,user1602,30388
1556,user457,585988
327,user913,570249
1736,user1282,988059
1837,user1146,972349
691,user1358,988983
1591,user328,302429
1703,user1117,77538
776,user906,410331
123,user72,229337
1506,user517,38520
331,user1964,-192010
429,user1839,-115809
1835,user240,228617
1259,user1229,479637
1992,user1613,364068
1779,user287,123341
1961,user1296,296449
1909,user833,124798
1953,user776,76652
410,user1569,514749
164,user530,597438
118,user1039,-130432
752,user401,341973
1919,user1181,535406
1450,user802,266809
869,user678,258194
1644,user1414,531512
1488,user1056,967060
1072,user1038,-82512
1406,user154,564891
653,user677,606204
1289,user188,600182
1164,user666,444143
858,user1595,568451
1645,user1053,-90067
736,user1609,852601
1866,user1195,-68833
324,user157,260932
1284,user1453,948123
771,user547,907687
1110,user1600,-77530
1484,user400,360806
1758,user274,458805
1901,user934,314593
259,user446,853131
568,user602,123399
1766,user116,-172834
712,user20,395384
1548,user917,939522
927,user1646,350542
137,user1202,-14939
580,user1319,174993
675,user446,942256
39,user1386,591887
1618,user1804,531219
1926,user818,765627
1654,user979,-144738
1845,user951,941758
786,user1545,752898
519,user970,338733
1571,user1481,594724
1647,user1907,-56810
1015,user1092,992595
1652,user1569,936210
1069,user579,841033
1933,user1576,80608
1709,user831,-4171
432,user1614,130138
1859,user685,628261
344,user1815,814012
750,user1759,193794
186,user67,330776
1818,user1724,558400
280,user1749,630803
230,user1253,967885
1151,user228,90779
1499,user816,304686
1818,user931,823234
736,user1073,-61261
988,user70,104520
133,user1636,961758
1825,user1917,111991
1453,user495,416360
797,user1406,897091
936,user631,-15699
10,user1940,720858
1009,user1216,488741
68,user1531,262969
452,user1499,104114
1749,user1715,367432
640,user1254,30934
1676,user660,670866
1824,user1696,195825
558,user824,-192191
654,user203,394531
1794,user1225,537469
1907,user1130,-120236
3,user163,652516
1566,user1111,253480
777,user1773,447591
851,user377,91798
408,user777,678526
981,user492,899928
1682,user765,-164771
310,user169,385379
1220,user1671,595623
589,user1947,584173
617,user1693,158801
1836,user1363,677207
498,user132,848734
400,user515,69695
1228,user641,921465
1537,user850,451220
497,user1756,-5265
1777,user606,937564
437,user696,-194158
66,user1517,270669
181,user896,-153188
598,user505,475937
1696,user210,-136151
1525,user66,-38684
1522,user1361,212878
644,user1406,909687
755,user1101,944275
711,user1598,347157
1678,user711,538996
1366,user1458,743861
1232,user1244,-53365
1205,user1706,995822
1989,user1408,-94934
994,user1748,321969
1333,user815,106897
805,user43,354311
111,user203,-171570
972,user10,-59610
1005,user1280,907403
642,user732,462553
227,user1442,460164
1719,user1025,532200
1070,user688,935863
745,user1200,489433
291,user717,610416
1450,user1831,26799
17,user1020,327596
1616,user1389,-133065
1333,user1147,702451
763,user631,577834
64,user1756,766950
1824,user674,852360
886,user1040,726146
1667,user1228,61438
1960,user570,-134655
1583,user1292,693663
197,user981,-16919
124,user533,16720
616,user684,-79299
436,user679,394180
1706,user1411,248357
407,user689,141388
419,user711,568212
473,user544,296793
1216,user1892,-3576
1514,user1333,682110
960,user1044,452708
785,user1798,39369
1358,user1795,568972
704,user0,355102
290,user465,601956
1608,user1829,-101708
699,user472,-10576
1216,user200,-125724
272,user320,-36376
1791,user480,245335
828,user500,960033
1301,user101,936279
1518,user1424,661856
1329,user477,745164
456,user475,-123327
1311,user829,-55870
1510,user1930,718925
121,user1213,370494
1657,user1270,682194
1285,user371,-115644
1006,user1740,32553
1613,user1006,258571
410,user1141,446840
191,user1446,646405
1716,user709,451198
495,user112,602852
1844,user972,784945
800,user1252,391164
437,user557,689642
173,user421,961931
1308,user1157,902580
822,user1555,715766
1169,user1162,558006
420,user974,302522
78,user544,851511
1042,user85,-109504
1146,user1829,-23863
1048,user53,689365
1174,user1887,586002
256,user1967,-121506
1635,user1233,592317
604,user1858,843259
283,user1159,190872
1393,user895,-154716
1837,user1166,441876
1723,user1439,469632
1435,user733,531606
1222,user21,153879
1019,user1917,962593
114,user410,827384
1437,user39,612950
1045,user1026,947957
924,user1139,173843
1393,user25,-112585
1354,user1619,279114
1075,user224,-165474
870,user713,366933
364,user755,105572
530,user1038,-133988
1108,user1718,743352
1275,user1477,926181
678,user1576,917073
1835,user1160,931480
321,user150,295073
1518,user1583,668812
117,user619,746603
1117,user1396,138293
881,user357,952556
416,user467,844262
1968,user858,48709
499,user200,98342
287,user1398,15989
1408,user1875,502654
1752,user1060,949565
117,user1024,857758
1657,user795,147456
326,user1904,-6366
1802,user502,172199
1482,user200,659452
500,user777,889223
1283,user1639,67599
1254,user822,133474
1930,user1822,252286
1221,user713,273890
628,user1716,-5832
866,user632,118239
1747,user991,41011
574,user1557,158663
386,user1003,159254
1891,user1936,934082
1220,user1203,431773
582,user1276,710642
1411,user1923,-56629
519,user1097,-161455
1573,user894,272616
1039,user1969,144566
1765,user1964,382480
1265,user948,-198411
1562,user836,302954
1276,user973,458604
501,user1897,734014
1778,user234,818646
1707,user494,404143
1444,user1313,535170
1261,user1553,770050
1535,user1376,861322
104,user1974,348185
1149,user1425,-138467
5,user1422,555697
179,user1522,210256
1206,user733,219728
1926,user575,251279
813,user180,247731
1206,user1118,-59585
1075,user414,652529
1511,user1418,872862
201,user1713,500633
1155,user1278,-116702
1136,user217,550984
1056,user849,-69898
1256,user1532,105906
1781,user1782,639899
689,user39,707709
1015,user551,512046
112,user1245,792117
898,user21,64718
1360,user1848,70486
1827,user1659,710841
1822,user860,315011
1667,user1296,-194834
1825,user1377,247051
1797,user1979,454349
977,user320,163737
436,user459,842610
1077,user1356,976915
1342,user711,537189
303,user380,450100
529,user1057,77896
141,user753,305709
628,user1364,263065
763,user992,379139
669,user1132,929488
1255,user1888,-20725
1532,user671,239528
1600,user398,-173040
1069,user667,-3705
878,user436,-82038
1815,user39,14038
138,user1765,-54845
1383,user814,642673
316,user1263,-191714
36,user1219,937556
1205,user662,-84585
619,user26,514090
1797,user833,16887
583,user1138,385885
690,user930,971673
1416,user632,593905
302,user342,59983
58,user1538,116887
1487,user663,1325
1969,user498,644841
1322,user1279,138527
1606,user1746,241880
732,user191,12270
192,user410,355386
1133,user332,704602
1395,user1232,386707
444,user1003,489593
723,user653,67874
906,user1026,209033
67,user1413,437228
1413,user1133,260390
977,user662,456657
364,user1965,-15282
824,user1865,-12678
1574,user1137,981781
