timestamp,name,account_balance
63002,user602,565229
63019,user603,-175921
63156,user604,877295
63290,user605,-104769
63371,user606,-19489
63442,user607,-15871
63476,user608,833692
63508,user609,567933
63544,user610,880215
63634,user611,752333
63753,user612,678574
63792,user613,864187
63962,user614,729583
64129,user615,-125821
64245,user616,636647
64362,user617,658032
64498,user618,483110
64680,user619,609663
64722,user620,584866
64845,user621,297314
64862,user622,38863
64870,user623,481763
64965,user624,-154533
65014,user625,-143988
65106,user626,91027
65216,user627,765637
65398,user628,685797
65552,user629,217675
65609,user630,120893
65680,user631,701633
65745,user632,403843
65911,user633,541382
66053,user634,-44285
66058,user635,-125247
66163,user636,661755
66258,user637,812265
66303,user638,957892
66331,user639,949297
66469,user640,97810
66534,user641,341574
66564,user642,976812
66754,user643,603548
66831,user644,437880
67016,user645,-192161
67045,user646,-128683
67161,user647,171312
67323,user648,892644
67503,user649,392972
67535,user650,-151677
67694,user651,294644
67745,user652,39700
67890,user653,973851
68082,user654,852298
68117,user655,480580
68124,user656,773656
68218,user657,815264
68278,user658,510023
68371,user659,897146
68492,user660,483480
68671,user661,967820
68762,user662,340232
68805,user663,329906
68844,user664,960180
68904,user665,930886
68997,user666,-24077
69126,user667,533675
69220,user668,-21464
69249,user669,171825
69374,user670,424024
69498,user671,6072
69667,user672,325726
69796,user673,574879
69930,user674,254134
70024,user675,-47238
70132,user676,86623
70198,user677,196855
70300,user678,783846
70416,user679,533244
70472,user680,637529
70656,user681,110890
70784,user682,687504
70959,user683,303491
70995,user684,472824
71187,user685,524791
71318,user686,682061
71335,user687,514033
71347,user688,-186703
71508,user689,-92181
71580,user690,759336
71756,user691,991033
71851,user692,563685
72007,user693,764406
72192,user694,858105
72346,user695,41867
72409,user696,445431
72480,user697,-166749
72601,user698,619398
72737,user699,823498
72880,user700,880753
72909,user701,856803
73008,user702,676411
73075,user703,978230
73150,user704,148289
73308,user705,600856
73430,user706,662610
73514,user707,836210
73691,user708,166863
73766,user709,902858
73841,user710,457438
73901,user711,-112600
74024,user712,-59319
74037,user713,136476
74174,user714,146872
74195,user715,673321
74322,user716,199476
74371,user717,43805
74373,user718,752450
74470,user719,622116
74658,user720,-199336
74830,user721,806609
74853,user722,799234
74969,user723,-169179
75100,user724,24996
75230,user725,-96737
75340,user726,679076
75496,user727,600382
75549,user728,217258
75618,user729,128986
75768,user730,884370
75849,user731,817831
75946,user732,737738
76001,user733,55543
76171,user734,802737
76335,user735,538081
76448,user736,100873
76568,user737,658608
76581,user738,587079
76630,user739,634271
76829,user740,-3676
76999,user741,586715
77023,user742,-116859
77214,user743,945886
77376,user744,336382
77568,user745,594779
77753,user746,-73317
77876,user747,262134
77894,user748,942547
78063,user749,712578
78139,user750,-12354
78282,user751,12996
78372,user752,587239
78374,user753,359131
78502,user754,-195694
78643,user755,724326
78813,user756,119560
78833,user757,920527
78930,user758,558536
79024,user759,668240
79166,user760,97403
79273,user761,244798
79333,user762,74433
79350,user763,824014
79510,user764,808373
79592,user765,7491
79692,user766,278411
79812,user767,-34140
79950,user768,566146
79967,user769,229143
80067,user770,908971
80168,user771,219984
80236,user772,485960
80355,user773,201908
80550,user774,351045
80703,user775,847222
80871,user776,819959
80922,user777,819031
80983,user778,753692
81119,user779,-12270
81253,user780,79941
81414,user781,67537
81563,user782,973248
81742,user783,73506
81835,user784,131023
82002,user785,-76754
82077,user786,-70320
82155,user787,-38627
82277,user788,476715
82350,user789,-31644
82481,user790,291353
82533,user791,178081
82570,user792,740962
82707,user793,991937
82783,user794,754212
82801,user795,304858
82972,user796,-113254
83128,user797,867282
83213,user798,978094
83255,user799,915333
83439,user800,825240
83623,user801,934161
83683,user802,90295
83869,user803,747160
84067,user804,683946
84221,user805,606731
84286,user806,897699
84384,user807,836877
84468,user808,614036
84587,user809,207726
84651,user810,474947
84814,user811,-96676
84954,user812,500159
85082,user813,904469
85189,user814,-65827
85298,user815,565476
85315,user816,117569
85398,user817,599513
85484,user818,513532
85535,user819,379164
85692,user820,496190
85742,user821,-103422
85913,user822,-185656
85954,user823,664394
85968,user824,25358
85981,user825,871359
86149,user826,872651
86337,user827,-54650
86425,user828,625243
86607,user829,-27666
86735,user830,82519
86874,user831,-111064
87047,user832,828794
87119,user833,-178246
87219,user834,331138
87336,user835,-93063
87423,user836,762632
87584,user837,318886
87661,user838,114764
87794,user839,806808
87833,user840,-88954
87865,user841,100796
88022,user842,234192
88090,user843,948648
88138,user844,124886
88260,user845,972565
88447,user846,315021
88537,user847,158035
88585,user848,268354
88749,user849,226725
88796,user850,-147995
88978,user851,140523
89082,user852,203005
89231,user853,589505
89327,user854,127927
89429,user855,836742
89559,user856,-3415
89692,user857,-65557
89862,user858,729808
90025,user859,-7941
90028,user860,202107
90199,user861,743513
90392,user862,595663
90557,user863,558022
90636,user864,393701
90711,user865,380293
90746,user866,434170
90945,user867,469199
90964,user868,982824
90977,user869,164704
91077,user870,667118
91115,user871,306064
91160,user872,748422
91330,user873,174987
91364,user874,658205
91390,user875,480084
91407,user876,912874
91442,user877,976927
91636,user878,923778
91651,user879,-37639
91658,user880,-181834
91765,user881,700468
91847,user882,244880
91890,user883,551850
92071,user884,36511
92248,user885,930818
92279,user886,-147998
92388,user887,-115562
92452,user888,768280
92649,user889,348640
92750,user890,-115087
92799,user891,-82206
92909,user892,-47426
92932,user893,851494
93097,user894,717820
93226,user895,743880
93317,user896,318289
93434,user897,590254
93548,user898,385840
93698,user899,798583
93733,user900,863140
93876,user901,-25291
93938,user902,781407
94039,user903,791237
94076,user904,612464
94086,user905,325375
94223,user906,711390
94282,user907,609298
94364,user908,811297
94403,user909,510625
94491,user910,2535
94541,user911,760626
94718,user912,932976
94807,user913,-3801
94840,user914,278444
94869,user915,199928
95024,user916,792292
95074,user917,820772
95113,user918,672593
95266,user919,57283
95442,user920,-165646
95611,user921,331059
95624,user922,-37255
95791,user923,361077
95878,user924,-126793
95882,user925,437281
96068,user926,167065
96147,user927,504533
96253,user928,84346
96256,user929,914235
96358,user930,937204
96368,user931,-95167
96553,user932,964460
96650,user933,904824
96850,user934,398725
96947,user935,20459
97065,user936,161062
97133,user937,-116651
97136,user938,633066
97227,user939,123388
97381,user940,632176
97439,user941,735532
97459,user942,419367
97495,user943,517602
97668,user944,33823
97786,user945,820748
97850,user946,909857
97935,user947,859619
98055,user948,288254
98104,user949,575188
98121,user950,858286
98290,user951,-28106
98387,user952,765370
98573,user953,785915
98741,user954,474692
98879,user955,29928
98910,user956,127944
98973,user957,296043
99110,user958,-95762
99280,user959,516348
99426,user960,507753
99595,user961,772994
99616,user962,410309
99774,user963,488483
99916,user964,951
100076,user965,87305
100238,user966,110165
100267,user967,563878
100324,user968,852104
100476,user969,887401
100480,user970,443325
100614,user971,581538
100690,user972,727026
100821,user973,-33840
100841,user974,343235
100979,user975,629856
101171,user976,179494
101336,user977,818791
101433,user978,274232
101533,user979,-142001
101614,user980,987315
101799,user981,301816
101892,user982,269567
102060,user983,-52739
102141,user984,405591
102223,user985,549552
102409,user986,978061
102539,user987,996055
102595,user988,680712
102752,user989,241340
102852,user990,873520
102902,user991,470047
103023,user992,909834
103181,user993,965353
103295,user994,-104913
103424,user995,465767
103571,user996,342792
103713,user997,50129
103827,user998,311270
103925,user999,-124039
104061,user1000,931264
104097,user1001,22310
104176,user1002,404458
104320,user1003,714587
104364,user1004,-115325
104529,user1005,934536
104690,user1006,888572
104826,user1007,78342
104898,user1008,637738
105092,user1009,225843
105227,user1010,702420
105250,user1011,202459
105441,user1012,394627
105639,user1013,737730
105839,user1014,-8223
106004,user1015,266577
106073,user1016,966067
106128,user1017,373399
106227,user1018,427234
106267,user1019,484318
106453,user1020,847817
106574,user1021,-45254
106588,user1022,684286
106609,user1023,258417
106653,user1024,323475
106698,user1025,723722
106718,user1026,-87706
106791,user1027,-92897
106869,user1028,746770
106979,user1029,861394
107016,user1030,824619
107029,user1031,850956
107125,user1032,410544
107298,user1033,7584
107403,user1034,131284
107573,user1035,439711
107675,user1036,939984
107754,user1037,-87367
107835,user1038,903090
107963,user1039,165305
108132,user1040,-93584
108212,user1041,97843
108323,user1042,-95888
108506,user1043,414208
108651,user1044,884103
108659,user1045,-31035
108786,user1046,594945
108872,user1047,669044
108971,user1048,535015
109073,user1049,186714
109136,user1050,653154
109188,user1051,909661
109296,user1052,383729
109392,user1053,188011
109449,user1054,201253
109586,user1055,873515
109685,user1056,670909
109731,user1057,358897
109871,user1058,-186892
110017,user1059,310640
110073,user1060,470445
110265,user1061,530204
110459,user1062,324793
110461,user1063,394803
110533,user1064,524354
110659,user1065,26951
110669,user1066,988568
110813,user1067,515285
110998,user1068,440100
111092,user1069,860356
111291,user1070,121497
111424,user1071,995814
111517,user1072,807649
111519,user1073,-55925
111581,user1074,137378
111741,user1075,10244
111796,user1076,670505
111814,user1077,-196814
111932,user1078,812381
112047,user1079,678545
112181,user1080,438400
112307,user1081,899019
112388,user1082,445162
112584,user1083,544539
112592,user1084,910597
112664,user1085,253243
112755,user1086,-191602
112770,user1087,332389
112939,user1088,72358
113018,user1089,664615
113211,user1090,-183491
113238,user1091,976525
113290,user1092,357537
113344,user1093,309727
113347,user1094,224310
113512,user1095,199500
113614,user1096,-16432
113641,user1097,52
113840,user1098,240805
114032,user1099,569697
114075,user1100,553955
114157,user1101,-11150
114274,user1102,991147
114298,user1103,691162
114487,user1104,557284
114648,user1105,252064
114734,user1106,375890
114911,user1107,988998
114913,user1108,319893
115033,user1109,332822
115140,user1110,378809
115231,user1111,611442
115288,user1112,-10904
115320,user1113,971900
115426,user1114,658809
115609,user1115,975599
115643,user1116,1276
115783,user1117,172265
115956,user1118,980161
116057,user1119,342567
116210,user1120,139901
116348,user1121,461185
116350,user1122,802593
116365,user1123,703722
116561,user1124,351389
116718,user1125,209452
116877,user1126,794004
116907,user1127,74711
117050,user1128,465099
117246,user1129,825651
117339,user1130,402394
117448,user1131,927585
117550,user1132,-148972
117644,user1133,570456
117781,user1134,589554
117928,user1135,726926
118045,user1136,263614
118085,user1137,737810
118208,user1138,671127
118213,user1139,-55393
118222,user1140,171886
118331,user1141,455669
118360,user1142,751156
118364,user1143,546735
118497,user1144,652118
118536,user1145,17337
118625,user1146,224273
118741,user1147,273101
118813,user1148,603481
118997,user1149,222178
119124,user1150,253712
119205,user1151,580896
119344,user1152,-109401
119355,user1153,57012
119439,user1154,359829
119443,user1155,501791
119528,user1156,70967
119529,user1157,966470
119562,user1158,218862
119642,user1159,775153
119786,user1160,525485
119828,user1161,-14775
119949,user1162,61298
120142,user1163,279220
120336,user1164,340664
120510,user1165,-10398
120570,user1166,32923
120635,user1167,901126
120750,user1168,125098
120788,user1169,344872
120837,user1170,-161893
120872,user1171,773903
121019,user1172,178396
121145,user1173,59993
121303,user1174,859783
121408,user1175,943098
121415,user1176,-167240
121550,user1177,642176
121689,user1178,838419
121699,user1179,471401
121844,user1180,552579
121880,user1181,538974
121934,user1182,108792
121942,user1183,194768
122026,user1184,989151
122147,user1185,543332
122267,user1186,34369
122460,user1187,140224
122567,user1188,130084
122598,user1189,821191
122675,user1190,866587
122693,user1191,-167083
122849,user1192,-151219
122961,user1193,94423
123144,user1194,-3416
123244,user1195,62176
123403,user1196,9222
123537,user1197,180229
123725,user1198,123649
123807,user1199,996539
123847,user1200,533605
123923,user1201,-100700
124015,user1202,56982
124181,user1203,832497
124222,user1204,-115827
124349,user1205,243884
124393,user1206,-198182
124538,user1207,15585
124700,user1208,268233
124783,user1209,893591
124817,user1210,825170
124916,user1211,282397
124936,user1212,72866
125064,user1213,257238
125219,user1214,-142949
125312,user1215,287794
125499,user1216,853748
125505,user1217,74305
125546,user1218,-42208
125615,user1219,511105
125784,user1220,-153627
125939,user1221,131005
126016,user1222,737740
126207,user1223,655626
126353,user1224,138566
126469,user1225,521536
126495,user1226,916293
126599,user1227,64230
126798,user1228,51619
126831,user1229,-26573
126894,user1230,2543
127009,user1231,314292
127050,user1232,-87491
127088,user1233,375174
127237,user1234,946420
127336,user1235,490174
127513,user1236,997212
127613,user1237,647608
127679,user1238,205288
127874,user1239,253065
127956,user1240,743147
128113,user1241,296771
128228,user1242,868598
128363,user1243,58605
128540,user1244,70528
128713,user1245,62540
128793,user1246,140241
128833,user1247,-73857
128945,user1248,-86126
129113,user1249,840949
129262,user1250,48621
129268,user1251,784286
129405,user1252,12694
129562,user1253,380442
129606,user1254,417279
129743,user1255,-32567
129869,user1256,623666
129973,user1257,920316
130034,user1258,864550
130119,user1259,-129675
130231,user1260,272859
130296,user1261,624968
130357,user1262,885319
130474,user1263,-122549
130612,user1264,361856
130626,user1265,-58065
130732,user1266,25721
130737,user1267,633414
130788,user1268,666072
130901,user1269,174963
130908,user1270,360927
131018,user1271,432589
131043,user1272,655281
131049,user1273,466673
131239,user1274,246094
131307,user1275,750492
131425,user1276,970107
131479,user1277,526889
131490,user1278,446175
131623,user1279,-21494
131762,user1280,60919
131794,user1281,265644
131951,user1282,964085
132083,user1283,993890
132251,user1284,216500
132297,user1285,573490
132440,user1286,533358
132631,user1287,-100472
132687,user1288,583118
132792,user1289,242423
132945,user1290,99333
132963,user1291,681855
132975,user1292,91494
132982,user1293,559404
133060,user1294,994673
133220,user1295,726810
133244,user1296,264277
133303,user1297,67298
133417,user1298,562012
133534,user1299,246295
133698,user1300,576109
133727,user1301,722515
133833,user1302,887952
133863,user1303,801072
133975,user1304,-196764
134058,user1305,630897
134108,user1306,541550
134253,user1307,178496
134340,user1308,552225
134347,user1309,577658
134517,user1310,789819
134681,user1311,790354
134737,user1312,719658
134885,user1313,-8067
134961,user1314,138418
134998,user1315,43860
135164,user1316,622895
135180,user1317,624219
135323,user1318,699545
135506,user1319,463586
135706,user1320,869725
135757,user1321,13111
135802,user1322,395886
135871,user1323,-142476
135936,user1324,237764
136048,user1325,-84182
136246,user1326,182763
136385,user1327,144651
136480,user1328,668523
136605,user1329,978211
136760,user1330,554996
136922,user1331,946714
137017,user1332,12618
137160,user1333,-127835
137162,user1334,394768
137296,user1335,518341
137449,user1336,643216
137624,user1337,959643
137700,user1338,-84242
137809,user1339,107463
137974,user1340,-83840
138079,user1341,205969
138111,user1342,920226
138248,user1343,-62208
138324,user1344,366518
138339,user1345,-65754
138349,user1346,966041
138464,user1347,935055
138532,user1348,109999
138705,user1349,811239
138853,user1350,-116520
138933,user1351,-152015
139029,user1352,918009
139148,user1353,21745
139292,user1354,820174
139331,user1355,895816
139440,user1356,-103033
139638,user1357,-94698
139741,user1358,590872
139748,user1359,368485
139831,user1360,849335
139897,user1361,305976
140013,user1362,-189257
140047,user1363,42451
140237,user1364,-110920
140280,user1365,380459
140460,user1366,887525
140636,user1367,822118
140683,user1368,708298
140749,user1369,75025
140915,user1370,498392
140964,user1371,79435
141015,user1372,866773
141194,user1373,747377
141342,user1374,511577
141523,user1375,-108574
141600,user1376,53466
141681,user1377,966783
141713,user1378,296756
141760,user1379,-51137
141872,user1380,464793
141935,user1381,668063
142116,user1382,289831
142247,user1383,423643
142401,user1384,630751
142541,user1385,-86266
142567,user1386,520381
142672,user1387,522745
142793,user1388,361610
142898,user1389,244901
142959,user1390,-101636
143056,user1391,-156739
143196,user1392,-53022
143204,user1393,175108
143339,user1394,390208
143503,user1395,211238
143584,user1396,764974
143623,user1397,566719
143675,user1398,290911
143692,user1399,666774
143823,user1400,222272
143974,user1401,854198
144141,user1402,9944
144334,user1403,169807
144454,user1404,452682
144482,user1405,-82628
144649,user1406,-43333
144842,user1407,865993
144920,user1408,-79057
145076,user1409,594878
145179,user1410,-102460
145211,user1411,-91716
145278,user1412,845193
145432,user1413,435457
145481,user1414,499735
145561,user1415,276857
145712,user1416,422894
145830,user1417,148992
145936,user1418,72959
145994,user1419,962547
146131,user1420,347057
146230,user1421,249394
146409,user1422,677537
146428,user1423,160089
146461,user1424,241646
146465,user1425,729734
146547,user1426,507970
146650,user1427,470886
146763,user1428,489246
146782,user1429,-181684
146926,user1430,639097
147050,user1431,167978
147143,user1432,217551
147205,user1433,662912
147308,user1434,572772
147463,user1435,-19084
147466,user1436,524774
147495,user1437,761187
147613,user1438,30933
147709,user1439,-187633
147756,user1440,-121361
147898,user1441,56295
147954,user1442,382219
148025,user1443,195473
148219,user1444,-184506
148270,user1445,602049
148466,user1446,125531
148542,user1447,356115
148668,user1448,633246
148690,user1449,483509
148868,user1450,220122
148996,user1451,337529
148999,user1452,-25747
149149,user1453,593629
149304,user1454,112603
149388,user1455,640710
149483,user1456,334654
149540,user1457,100041
149649,user1458,524046
149795,user1459,-197003
149843,user1460,415235
149955,user1461,694609
149965,user1462,769255
150157,user1463,954661
150336,user1464,199135
150472,user1465,388064
150594,user1466,270719
150614,user1467,-196904
150772,user1468,137162
150957,user1469,227463
150987,user1470,993566
151125,user1471,-129431
151221,user1472,-175373
151373,user1473,195486
