timestamp,name,account_balance
13881,Elizabeth Grubbs,43734
13888,Henry Slate,7286
14050,Byron Birdsell,63560
14068,Richard Martin,-12314
14194,Thomas Meluso,42349
14373,Marion Benavidez,44610
14413,Ruby Adams,91636
14433,Arthur Rogers,26697
14481,Gracie Bishop,75385
14574,Herbert Young,82446
14694,Stephen Abbott,24140
14695,Edward Snyder,10528
14741,Harold Bogan,-13110
14840,Matthew Saunders,9555
14877,Charity Dufour,23286
15002,Carol Carr,66873
15148,Linda Villanueva,65286
15167,Amy Killian,25759
15255,Clara Walker,-57
15436,Tricia Lewis,55627
15518,Beverly Fontaine,81630
15568,Russell Zeches,17203
15738,Hettie Fish,96387
15915,William Weatherspoon,4224
16003,John Lund,65271
16198,Matthew White,3235
16303,Janet Edwards,27920
16414,Jerry Brown,69674
16580,Erwin Ny,83729
16687,Jessica Savage,81707
16836,Frances Friedman,21734
16903,Mark Catapano,71277
17079,Adriana Chen,12747
17200,Neil Sitar,27855
17274,Timothy Berry,96395
17343,Naomi Wilson,-2231
17422,Jorge Smith,16353
17456,Paul Eitniear,90583
17592,Elizabeth Lowe,-2164
17606,Michael Amberg,-7429
17718,James Mcclintock,66416
17738,Anna Ireland,36614
17744,Annie Enriquez,16821
17772,Annie Pitts,46460
17934,Jose Prieto,55509
18097,Judy Burger,21564
18289,Martin Asencio,43686
18383,Melissa Mcdonald,35354
18521,Donna Mann,57974
18544,Stephen Abbott,5018
18598,Sandy Sartain,-18732
18787,Nelson Farrell,3686
18911,Sandra Miller,52050
19107,Francisco Torres,60766
19291,Moses Hawkins,69435
19370,Lisa Johnson,-7928
19408,Amanda Mckinney,67851
19516,Frank Uchida,27346
19685,Shawanda Blackman,95498
19727,Gloria Rubio,-6395
19839,Edith Jones,55444
19845,Phillip Wilson,13133
20039,Kathryn Smith,13899
20138,Michelle Hughes,-11802
20182,Sergio Gilmore,21539
20333,Rich Moniz,19767
20347,Sharon Watkins,54935
20389,Wilma Woodard,52393
20390,Richard Cashio,43626
20427,Jodi Best,67209
20625,Kent Janke,65223
20732,Tod Youmans,73919
20826,Mark Mitchell,89795
20948,Raul Everett,1287
20983,Sharon Vowles,80076
21049,Dawn Pixler,51662
21166,Jonathan Major,55847
21348,Darlene Cheeseman,55565
21540,Lorraine Guerrero,63757
21627,Don Crews,12903
21743,Alicia Kelly,67479
21792,Rae Silverthorn,86639
21838,Gloria Coleman,57537
21920,Jessie Patter,10247
22071,Michael Harris,-2654
22155,Mary Caraballo,85607
22305,Kimberly Szekely,24412
22337,William Hill,76200
22451,Mona Runyon,78105
22600,Johnny Meath,97095
22725,Robert Jackson,42825
22888,Aaron Hall,51293
23018,Gloria Kimball,60130
23123,James Holland,-5392
23216,Kara Pedraza,95047
23260,Clara Batts,-1319
23266,Susan Fish,99108
23431,Maria Owen,-978
23463,Billy Sweat,76474
23476,Frank Haight,55511
23630,Carolyn Sandlin,10572
23773,Leah Quinones,16259
23876,May Boettcher,50386
23889,Lavern Campanile,-17308
23980,Noe Wilson,56402
24153,James Plumer,-12109
24277,John Sutton,4848
24339,William Connelly,39890
24478,Kay Jones,76676
24508,Royal Stanbaugh,78721
24653,Janice Oktavec,30377
24736,Sharon Collins,52021
24884,Douglas Horner,4291
24941,Shawna Wood,-1856
25124,David Muzzarelli,72904
25230,Jeanette Meek,73281
25302,Clifford Duckett,-16437
25371,Donald Iacobelli,31136
25415,John Schuler,-5174
25482,Mary Mossman,24486
25540,Sergio Gilmore,91146
25616,Willie Huff,82106
25663,Angela Spivey,32539
25757,Alfred Fritts,56444
25805,Violet Deutscher,98451
26002,Richard Abrams,37500
26131,Brian Dickens,79015
26227,Dawn Pastor,15211
26288,Bryan Labrecque,88544
26302,Teresa Larsen,80987
26364,Robert Williams,2902
26547,Gregory Rogers,26715
26696,Johnny Peters,50765
26832,Don Gonzales,2083
26843,Jennifer Chevez,45654
27029,Richard Ruelas,44641
27145,Elizabeth Allen,13548
27174,Eddie Decinti,44029
27228,Arthur Oates,48441
27327,Titus Mckinzie,87811
27424,Thomas Simard,-15525
27615,Maryetta Schindler,60831
27705,Michael Quayle,40289
27901,Ardelle Jones,17744
28096,Denise Mackey,-15642
28291,Judy Roberts,81382
28333,Keith Hernandez,18133
28498,Sandra Simmons,-15230
28592,Shane Abell,11397
28785,Lawrence Montes,78997
28874,Kim Guerrero,-19579
28942,Mara Larose,40634
29047,Marjorie Peterson,36054
29229,Carol Carr,25818
29315,Martha Christian,81527
29460,Michael Jordan,-16755
29493,Jeannette Bass,53696
29587,Chad Wegman,1350
29617,Janice Besecker,15222
29621,Cathy Hull,10117
29645,Keith Mora,92825
29758,Zachary Wheat,78848
29796,Bobby Thompson,60151
29971,Gloria Rubio,34038
30051,Donna Mann,87617
30235,Lizbeth Bacon,18898
30392,Benjamin Arsenault,-2336
30481,Callie Akim,87017
30540,Roger Ford,26991
30703,Paulette Gracia,4024
30901,Charles Cross,80396
31093,Thomas Stark,46927
31244,Harvey Fratta,98057
31330,Peter Coleman,-12696
31346,Sandra Gerveler,86529
31545,David Muzzarelli,10501
31695,Minnie Campbell,-2779
31889,Connie Kinney,-5839
31993,Elizabeth Perkins,-15582
32018,Barbara Hilbert,54683
32119,Barbara Ermitanio,39320
32227,Robert Walker,78874
32245,Paul Nedd,13874
32385,Wayne Nelson,47421
32512,Joshua Starcher,43882
32629,Kim Smith,18435
32751,Lucille Fornili,-11578
32780,Paul Anderson,81356
32912,Luann Thomas,89322
33094,Patricia Miller,98641
33181,Danielle Sinclair,55539
33304,Ernie Beck,33597
33305,James Reid,-16371
33482,Robert Bernier,37519
33675,Jeffrey Porte,6786
33868,Margaret Baum,4962
33918,Jennifer Cramer,76610
34006,Peter Racilis,26905
34102,Stephanie Soriano,29680
34262,Tara Mcmillian,44853
34393,Earl Mahi,21714
34523,Carylon Hansen,82166
34659,Beverley Bearden,-18044
34713,William Church,26275
34906,Evangelina Wagner,38832
35086,Deena Blizzard,54578
35125,Emma Colvin,42195
35142,Tyrone Collette,87575
35199,Beverly Thomas,2674
35262,Irene Landers,80340
35301,Emma Dunton,99634
35495,Nona Melnick,96502
35514,Howard Urrutia,84869
35653,Raquel Wishart,57459
35819,Pamela Forbes,80270
35842,Jimmy Herrera,-8715
35965,Mildred Schumacher,36881
36100,James Hudnall,18092
36116,Maryetta Schindler,31781
36152,Alan Ng,51548
36193,Gwendolyn Byrd,40518
36345,Jeffrey Graham,44974
36361,Beverly Thomas,56364
36408,Annika Crandall,65300
36436,Larry Pierce,5497
36469,Tyler Holton,94450
36628,Joseph Bright,24325
36742,Mary Lowe,91745
36892,Phil Alston,9945
36915,Veronica Etkin,40996
36962,Laura Holland,23261
37143,Jennifer Connor,33819
37331,Robert Simmons,65112
37357,Larry Pierce,49877
37477,Shawn Hansen,77009
37622,Erica Hermanson,67209
37810,Mary Lowe,29743
37971,Natalie Carroll,49099
38012,Maria Medina,52665
38036,Ronald Cummings,52463
38049,Gloria Coleman,-14022
38183,David Mckinley,6500
38363,Delma Green,42429
38436,Ralph Delaney,-5546
38451,Pearl Schroeder,84919
38573,Jimmie Franco,83730
38588,Peter Renolds,80514
38732,Christie Fuller,64417
38902,George Muniz,59564
38976,James Frias,36892
39172,Richard Mosier,23543
39306,Virginia Martinez,77936
39310,Lilla Lancaster,72560
39507,Adrienne Murray,45267
39624,Matt Messer,92782
39731,Judy Vogan,-15164
39784,Douglas Polson,70844
39814,Oscar Luevano,2960
39938,Valerie Lavalley,75852
40091,Carmelo Rierson,74585
40092,Darlene Evans,5382
40239,Frank Patillo,-5549
40400,Cecil Council,75567
40418,Carolyn Sandlin,49029
40548,Jason Roy,1122
40714,Lisa Markle,-8307
40840,John Cole,-6932
40918,Louise Nuno,62972
40929,Elijah Cook,81375
40968,Ronald Laumbach,72048
41117,Harmony Williams,-3115
41289,Stephen Barnhart,35673
41365,Stephen Carter,71144
41390,Sandra Wilson,1230
41480,Laura Warren,41826
41573,Kenneth Gogan,86883
41689,Ana Denis,-2232
41789,Lavern Campanile,-19572
41876,Nichole Anderson,36587
41877,Belle Graham,10002
41911,Elizabeth Lundy,71097
42101,Larry Tews,46869
42157,Amy James,67648
42249,Jimmy Lee,91906
42320,Maria Solian,-14924
42406,Eileen Harrison,39476
42559,Julie Harris,45934
42679,Mickey Mattlin,51458
42872,Terri Jones,56074
43046,Mara Larose,86097
43200,Marcus Scott,31286
43218,Heather Canfield,16051
43388,Jorge Baldwin,97061
43518,Margaret Wilkins,8552
43552,Wilford Richmond,42133
43636,Lydia Adams,84347
43746,Debra Avery,19005
43910,Paul Waller,93135
43938,Natalia Raley,28563
44041,Walter Patton,39205
44176,Clarence Leffler,89035
44204,Daniel Sproles,13114
44322,Peggy Sagers,-13075
44381,Carole Clowers,-3431
44452,Chad Wegman,38724
44550,Lillian Ketcham,6194
44663,Monica Hedgecock,-2471
44725,Robert Favero,-15365
44734,Walter Keast,69668
44909,Ada Walker,77366
44961,Susan Fish,59781
44966,Alan Ng,-7754
44981,Michael Strope,45605
45048,Christopher Boyce,42687
45172,Rose Johnson,98637
45319,Joyce Leeder,66894
45514,Delores Bearman,-16357
45539,Martha Travis,60893
45716,Ronald Campbell,75510
45761,Margie Cleavenger,22677
45807,Veronica Jones,90807
45918,Clinton Warren,91102
45975,Cheryl Jackson,79659
46113,Carolyn Mcgowan,1476
46160,Danielle Sinclair,90574
46286,Maria Russell,30297
46407,Jerome Wong,23619
46560,Cedric West,10130
46667,Tracy Franklin,72369
46850,John West,55024
47031,Margaret Baum,59708
47103,Marlene Tobin,54195
47176,Harold Bogan,-4127
47254,Julian Burney,-15266
47424,Robert Morton,92129
47443,Patricia Gamble,10535
47613,Kay Jones,94390
47639,Ronald Thomas,89838
47806,Juanita Johnson,33342
47985,Jonathan Major,16512
48128,Sarah Rivera,-13097
48284,Beverly Thomas,-14068
48401,Nicholas Simmons,28944
48529,Debra Escobar,50992
48635,Jennifer Oliver,66129
48790,Peter Delgado,4931
48929,Deborah Stamper,3214
48938,Yvonne Coward,30255
49125,Adrian Lopez,41912
49288,Arleen Ballinger,-16058
49403,Ashley Croft,17497
49491,Felipe Valadez,30600
49513,Paul Re,23811
49568,Robert Turner,-18275
49622,Everett Harris,76848
49819,Darlene Holst,28380
49882,Angela Scott,26720
49946,Sally Mcdonald,34769
49972,Sandra Miller,26576
50167,Patricia Beery,70710
50353,Taylor Warren,20656
50515,Alyssa Barth,44150
50631,Elaine Gulbrandsen,-2039
50830,Moses Hawkins,45281
50944,Keith Wilson,2354
50961,Sean Rodriguez,27620
51046,Mary Delozier,90180
51245,Jason Hodges,-2720
51303,Patricia Hadiaris,5699
51347,Margaret Thomsen,88629
51477,Elizabeth Nodine,61557
51565,Bryan Labrecque,29847
51748,James Gerken,37467
51879,Nicholas Riding,30160
51968,Phillip Coy,76274
52015,Elaine Gulbrandsen,22221
52112,Shon Goodman,47338
52290,Caitlin Mcgee,9070
52475,Louie Davidson,84584
52509,Minda Bartamian,-7117
52667,Maria Howe,46458
52751,Jorge Baldwin,-19700
52801,Lillian Lundy,81329
52965,Tracy Marshall,6741
52991,Pauline Sanders,73745
53003,Alfredo Hines,90104
53057,Howard Kennedy,64334
53219,Robert Melendez,-5048
53294,Robert Howard,19505
53366,Janet Kropp,36147
53456,Andrew Stanley,30306
53589,Diane Allen,83495
53709,Adrian Lopez,73361
53843,Damien Chin,89679
53870,Patrick Daniel,87690
54047,Jose Michel,65245
54213,James Mcfaddin,24414
54376,Cedric West,65102
54476,Josephine Smith,-5153
54674,Billy Sweat,10527
54821,Johnny Frazier,82846
54906,Herman Harvey,-15133
55069,Jennifer Metzner,-8998
55265,Carrie Coburn,69369
55332,Edwin Watts,88079
55527,Ken Montano,-13284
55595,Riley Light,63849
55773,Christine Rogers,-13250
55829,Don Holton,11599
55946,Dolores Hubbs,59542
56014,Lorraine Corsaut,-11991
56190,John Bramlett,23347
56260,Kenneth Collinsworth,95214
56332,Gabrielle Vitiello,165
56476,Charles Cross,93205
56549,John Sunderland,-18318
56661,Steven Kinsler,80794
56794,Thomas Gang,28089
56899,Jimmy Doty,71817
56982,Jo Bihm,89312
57125,Vickie Osborn,36341
57201,Carol Stanley,62528
57359,Eva Hillard,86148
57540,Denise Mackey,46475
57579,Terry Miller,22831
57679,Erica Moody,-14892
57844,Anna Mcculler,93992
57900,Arlene Apadoca,70145
58044,Carlo Jackson,45672
58105,Cory Mckenzie,18069
58193,Charles Berens,56811
58384,Robert Foster,6432
58426,Belle Graham,71280
58584,Martha Allison,20009
58663,Amanda Schultz,12722
58690,Megan Dinkel,36949
58756,Walter Hawkins,73831
58880,Brett Dewitt,56618
59039,James Myers,57320
59131,Julian Burney,38799
59164,Kent Janke,-17176
59192,Johnny Peters,56213
59233,Robert Baugh,49145
59366,Ronald Romero,90992
59457,Trinidad Stomberg,82495
59496,Dorothy Bounds,29196
59597,Alfonzo Williams,-7545
59747,Laurie Murphy,20331
59795,Keith Breitbart,-16576
59976,Robert Ramos,55763
60063,Riley Light,69397
60165,Beatris Hernandez,75284
60248,Allen Mckinney,24626
60423,Jackie Trynowski,36720
60586,Joel Estes,74519
60614,Martin Kimbler,73209
60787,Susan Hoke,7169
60903,David Stanford,32441
61102,Lilla Lancaster,61845
61158,Elaine Nelson,-667
61340,Anthony Rubel,1172
61520,Alyssa Aybar,92772
61658,Morris Kut,88733
61671,Bruce Anderson,8593
61680,Henry Andrade,20818
61840,John Nardella,21459
62026,Jason Ervin,-9427
62036,Laura Abner,65110
62170,Kevin Filipiak,19532
62341,Veronica Etkin,84750
62489,Rick Dinkel,75084
62662,Kenneth Orourke,85815
62736,Bobbi Hampton,67017
62858,Jasmine Munoz,43083
62932,Dottie Williams,276
62952,Annie Pitts,-10614
63040,Ruby Edwards,35642
63153,Mark Hollingsworth,7262
63185,Michael Thorp,20419
63314,Mildred Pigeon,376
63470,Jennifer Whitaker,8181
63482,Mildred Pigeon,45063
63672,Lori Posey,6471
63824,Tawnya Pullum,455
63844,Marguerite Mckinney,49425
63894,Pauline Hoefle,51853
63934,Charles Phillips,49103
64043,Kristin Barron,-1823
64197,Alyssa Young,11464
64267,Yolanda Bussell,93003
64369,Hattie Kenny,97334
64535,Ida Chandler,20684
64607,Jose Michel,89809
64677,Jennifer Griffith,15010
64748,Noel Forbes,84692
64814,Diane Allen,63885
64954,Brian Mccormick,43479
65084,Audrey Busch,64241
65273,Tamara Cloud,-3330
65471,Fannie Roche,50662
65654,Vincent Brill,2250
65675,Max Holmes,67520
65705,Trinidad Stomberg,99936
65736,Miguel Freeman,11010
65776,Hattie Hitt,95713
65879,Maria Solian,-1036
65899,Velma Summerhill,37211
65948,Victor Houseal,64386
65973,Misty Bell,26731
66018,Audrey Busch,-14069
66081,Ellen Snider,24899
66106,Diane Duvall,-15532
66289,Karen Fellows,58398
66359,Viola Innis,57555
66423,Kenneth Grover,41190
66442,Thomas Turner,52506
66516,Wilbert Worthley,98923
66542,Michelle Graziani,84704
66557,Violet Jones,15553
66631,Ann Altamirano,35005
66814,Rodney Winter,13219
66933,Wanda Cox,4122
66975,Audrey Busch,79088
67169,Van Gravina,46699
67177,Roy Kamiya,21328
67296,Thomas Stark,263
67388,Beverly Fontaine,70907
67576,Nicholas Mendoza,49048
67671,Nancy Knuckles,76009
67816,Ethel Paulino,-7294
67954,Solomon Pilkinton,77090
67962,Maria Medina,83202
68159,Beverly Dobbins,-10652
68319,Herbert Ford,17532
68331,Michael Fitzgerald,2099
68495,Paul Anderson,-346
68547,Spencer Packard,-6004
68686,Thomas Freeze,-18840
68696,Randall Stephenson,-14200
68713,Dustin Hoffman,-9396
68845,Harmony Williams,92469
69026,Edith Zavala,46577
69033,Jon Bowen,27157
69221,Charles Phillips,11014
69372,Cary Bruton,85495
69559,Kim Smith,-15375
69747,Cynthia Snider,16634
69804,Manuela Thorn,45892
69934,Valarie Wargo,44002
70031,Yolanda Bussell,-4700
70192,Randy Mcelroy,61952
70206,Kristen Thomas,91311
70402,Sergio Johnson,-12952
70426,Marc Wood,49824
70492,Mary Turpin,86044
70567,Sara Gantt,42581
70717,Velma Ito,53093
70868,Charles Brooks,5603
70872,Shirley Thurgood,-12905
71020,Jaime Peterson,-17153
71129,Amy Strange,97303
71324,Steven Cookson,42101
71460,Kimberly Szekely,14845
71536,Trinidad Gaudreau,-1102
71552,Susan Lopez,18234
71662,Natalie Carroll,-13547
71785,Alan Ng,15073
71854,Benedict Gutierrez,3594
71907,Beverly Fontaine,17774
72104,Lidia Dees,10045
72176,Joseph Adams,24406
72282,Crystal Smith,-1429
72470,Michael Louis,41617
72617,Alfonzo Williams,81386
72630,Leah Quinones,41636
72747,Solomon Pilkinton,50745
72901,Chris Mckenzie,60141
73081,Johanna Morales,27445
73093,Jason Ervin,13831
73228,James Lawson,94433
73345,Guy Clifton,-11029
73375,Heather Turner,38691
73526,Jacquelyn Wilson,67880
73572,Donald Nguyen,-4993
73686,David Mckinley,1643
73796,Ethel Mitchell,93350
73945,Sharon Collins,80095
73946,Melissa Watson,-4549
74040,Jose Michel,65769
74093,Margaret Mcgregor,14087
74236,Deborah Burling,-5784
74342,Raul Hopper,50591
74420,Larry Pierce,-5125
74509,Cecil Council,32966
74605,Sean Engle,-9120
74759,Jason Scott,62275
74870,Leah Stark,88235
74958,Kevin Cruz,62746
74972,John Thornton,91571
75076,Jose Erwin,92699
75190,Tyler Heard,47275
75353,Florence Buono,-16346
75415,Mike Taylor,56489
75534,Erica Hermanson,48019
75575,David Stanford,-8897
75589,Walter Long,44177
75675,Stacey Tapia,14479
75830,Margaret Thomsen,31514
75916,Jennifer Workman,61469
75925,Theresa Nicholson,83754
76028,Susanna Marrufo,4110
76194,Debra Carroll,63216
76391,Sally Brasher,-5316
76430,Maria Robinson,53029
76457,Ann Patry,-10571
76596,Clifford Duckett,32852
76711,Carolyn Gruber,33158
76713,Mary Bryant,78006
76892,Joseph Doke,89631
76894,Kathryn Bashir,50217
77020,Debora Arnold,-12457
77213,Monica Garcia,88824
77263,Paula Mcginnis,40040
77361,Sherry Frey,14165
77495,Johanna Morales,10267
77618,Christian Walker,-17181
77641,Jennifer Freed,46005
77771,Justin Montoya,76432
77832,Emmett Tennison,89561
77926,Rafael Harkless,20305
78081,Marie Walsh,57754
78124,Eddie Decinti,99287
78139,Lenard Velasquez,66710
78282,Rebecca Vann,28280
78335,John Sloan,1951
78382,Donald Servais,28917
78505,Joshua Martinez,93522
78686,Christopher Robinson,31834
78852,Jack Mccracken,79283
79042,Roberto John,75702
79221,John Holmgren,59047
79321,Hana Miles,38533
79416,Robert Foster,87068
79496,Matthew Saunders,2657
79534,Randy Mackey,-12224
79564,Henry Chapman,-16623
79759,Frances Mchargue,40872
79801,Rebecca Vann,-7462
79967,Cinda Yingst,64399
80125,Vivian Knab,61542
80319,Jeffrey Whalen,13921
80495,Shane Fountain,-2294
80507,William Nebeker,-5749
80658,Spencer Packard,91740
80798,John Gooden,68766
80987,Robin Church,24490
81047,Peter Renolds,16094
81048,Al Coyt,-14510
81133,Beverly Fontaine,-1998
81275,Henry Bailey,14011
81449,Charles Cross,95743
81569,Milton Nicholas,87080
81750,Valerie Leigland,35921
81814,Kisha Meurer,71540
81857,Richard Jordan,-12084
81900,Caleb Martel,62829
81902,Ronnie Wiley,20417
82080,Jill Huerta,71660
82082,Jo Bihm,71338
82154,Tracy Marshall,65409
82244,Laura Williams,24779
82320,Mary Caraballo,39786
82441,Martha Sykes,7714
82563,Willa Benoist,-6557
82652,Libbie Guerrero,59561
82738,April Christian,-300
82892,Janie Lawler,70267
83075,Erica Sturgill,54163
83114,Kimberly Chisholm,-9678
83267,Heather Turner,66216
83332,Fred Saito,12480
83510,James Do,83650
83659,Donna Stevens,91205
83810,Grace Abelman,53251
83954,Desiree Gibson,-8935
84032,Shana Ruffin,43891
84129,Elise Mcneil,33863
84308,Melissa Hadden,95698
84365,Alvin Menzies,-14908
84524,Kimberly Grove,6291
84683,Walter Patton,50540
84867,Phillip Coy,54024
84946,Richard Pratt,-8897
85058,Larry Belisle,64671
85180,Becky Soria,10131
85278,Chauncey Taylor,68267
85358,Frances Johnson,-4805
85411,Gene Brooks,83072
85427,Robert Pepper,59937
85448,Dorothy Bonilla,84051
85539,Patrick Brown,75394
85630,Valerie Chaney,-14524
85758,Kathryn Smith,94680
85835,Monica Garcia,5692
85911,Theresa Nicholson,17561
85999,Judy Roberts,25407
86018,Marion Benavidez,97658
86061,Chris Mckenzie,20623
86199,Summer Francis,96168
86274,Katrina Jones,43098
86289,Michael Halliburton,68354
86395,William Arroyo,28799
86408,Candace Allen,94099
86440,Joelle Weitz,41658
86622,Anthony Fontes,36205
86774,Deborah Wigington,-17624
86926,Cecilia Frederick,87829
87042,Robin Cruz,52054
87122,Martha Travis,42625
87272,Vicki Bee,2429
87356,Luann Thomas,-19894
87528,David Adams,73802
87582,Carole Clowers,-12235
87692,Carroll Cecil,55440
87832,Phillip Baisley,89951
87999,Elizabeth Stephens,42783
88151,Lynn Hinman,51747
88161,Connie Kinney,60950
88193,Barbara Spooner,95924
88197,Pam Robinson,79202
88393,Shane Fountain,14429
88565,George Rykert,22397
88734,Martha Hoff,30962
88809,Joseph Atwood,83903
88993,Loyce Murdy,-10809
89184,Teresa Larsen,60734
89259,Lydia Daigle,35733
89331,Michael Uecker,9249
89389,Mark Hill,58245
89563,Wanda Tripp,7940
89714,Priscilla Krull,69452
89810,Steven Bailey,-19680
89965,David Cohen,-1343
90060,Martha Allison,26917
90077,Maria Medina,98761
90130,Annie Beckel,31861
90250,Dewayne Reasner,-7310
90316,Tyler Holton,12623
90352,Robert Williams,91591
90517,Ricky Pelaez,96819
90620,Jamie Breunig,53513
90797,Bryon Martin,45391
90916,Murray Ruybal,83200
91093,Julie Taylor,64355
91207,Floyd Mcclain,50654
91313,Anna Lee,51822
91420,Clinton Warren,39754
91516,Kimberly Chisholm,53235
91648,Joel Estes,78970
91739,Samuel Lien,2350
91888,Jeffrey Pennington,72493
92025,Robin Sanchez,75146
92143,Leonardo Morales,81304
92174,Thomas Smith,90379
92374,Felipe Lattus,26405
92529,Mary Caraballo,-19788
92535,Geneva Jessen,78299
92699,Gregory Johnson,65386
92730,Kay Jones,-4032
92789,Alice Hendrix,-14828
92884,Theresa Brueggeman,80197
92916,Julie Ryan,92882
92970,Edwin Watts,-15873
93011,James Reid,6096
93114,Richard Ruelas,31185
93265,Leo Mayes,13214
93412,Silvia Serrano,41546
93593,Paul Smart,99316
93606,Nicole Holman,-6462
93783,Jon Bowen,89742
93891,Becky Soria,58760
93951,Anna Harrison,15459
94089,Gregory Schuelke,41634
94207,Jacqueline Neuhoff,4121
94253,David Park,95785
94352,Charles Yoder,-75
94470,Carl Boland,36528
94622,Donald Lillis,15921
94697,Anthony Johnson,-3301
94796,Nathaniel Lear,46583
94879,Felipe Valadez,77552
95075,Thomas Dawson,873
95083,Lorraine Corsaut,16741
95112,Rita Burrell,61712
95139,Geraldine Cruz,2177
95152,Joseph Austin,32828
95351,Amanda Schultz,5764
95416,Eliseo Vanover,23952
95447,Jacqueline Neuhoff,18556
95562,Kisha Meurer,93365
95612,Ann Garcia,50355
95645,Anthony Quarles,41891
95843,Nicholas Riding,-2610
95983,Irving Adkins,85532
96146,Richard Lester,53348
96251,Fannie Lewis,18649
96284,Sadie Vanwagoner,8528
96469,Nancy Sitter,58002
96596,Sheila Black,85742
96634,Matt Messer,32744
96814,Ann Altamirano,37637
96853,Melissa Novak,22602
96879,Janet Medina,-8444
97015,Robert Gero,79618
97199,Rebecca Patterson,-9361
97222,John Holmgren,70728
97272,David Cohen,73850
97432,Danny Wellenstein,96701
97446,David Adams,-13333
97562,Eleanor Hernandez,36263
97715,Jill Grant,-1132
97742,Edward Flick,68666
